,id,carat,cut,color,clarity,depth,table,price,x,y,z,price2
296,296,0.7,Fair,G,VVS1,58.8,66.0,2797,5.81,5.9,3.44,2797000.0
297,297,0.8,Premium,F,SI2,61.0,57.0,2797,6.03,6.01,3.67,2797000.0
298,298,1.01,Fair,E,SI2,67.4,60.0,2797,6.19,6.05,4.13,2797000.0
299,299,0.8,Very Good,H,VS2,63.4,60.0,2797,5.92,5.82,3.72,2797000.0
300,300,0.77,Ideal,I,VS1,61.5,59.0,2798,5.87,5.91,3.62,2798000.0
301,301,0.83,Very Good,E,SI2,58.0,62.0,2799,6.19,6.25,3.61,2799000.0
302,302,0.82,Ideal,F,SI2,62.4,54.0,2799,5.97,6.02,3.74,2799000.0
303,303,0.78,Ideal,D,SI1,61.9,57.0,2799,5.91,5.86,3.64,2799000.0
304,304,0.6,Very Good,G,IF,61.6,56.0,2800,5.43,5.46,3.35,2800000.0
305,305,0.9,Good,I,SI2,62.2,59.0,2800,6.07,6.11,3.79,2800000.0
306,306,0.7,Premium,E,VS1,62.2,58.0,2800,5.6,5.66,3.5,2800000.0
307,307,0.9,Very Good,I,SI2,61.3,56.0,2800,6.17,6.23,3.8,2800000.0
308,308,0.83,Ideal,G,SI1,62.3,57.0,2800,5.99,6.08,3.76,2800000.0
309,309,0.83,Ideal,G,SI1,61.8,57.0,2800,6.03,6.07,3.74,2800000.0
310,310,0.83,Very Good,H,SI1,62.5,59.0,2800,5.95,6.02,3.74,2800000.0
311,311,0.74,Premium,G,VS1,62.9,60.0,2800,5.74,5.68,3.59,2800000.0
312,312,0.79,Ideal,I,VS1,61.8,59.0,2800,5.92,5.95,3.67,2800000.0
313,313,0.61,Ideal,G,IF,62.3,56.0,2800,5.43,5.45,3.39,2800000.0
314,314,0.76,Fair,G,VS1,59.0,70.0,2800,5.89,5.8,3.46,2800000.0
315,315,0.96,Ideal,F,I1,60.7,55.0,2801,6.37,6.41,3.88,2801000.0
316,316,0.73,Ideal,F,VS2,62.5,55.0,2801,5.8,5.76,3.61,2801000.0
317,317,0.73,Premium,F,VS2,62.7,58.0,2801,5.76,5.7,3.59,2801000.0
318,318,0.75,Ideal,H,SI1,60.4,57.0,2801,5.93,5.96,3.59,2801000.0
319,319,0.71,Premium,F,VS2,62.1,58.0,2801,5.7,5.67,3.53,2801000.0
320,320,0.71,Good,F,VS2,57.8,60.0,2801,5.9,5.87,3.4,2801000.0
321,321,0.71,Good,F,VS2,63.8,58.0,2801,5.64,5.61,3.59,2801000.0
322,322,0.71,Premium,F,VS2,62.8,57.0,2801,5.69,5.64,3.56,2801000.0
323,323,1.04,Premium,G,I1,62.2,58.0,2801,6.46,6.41,4.0,2801000.0
324,324,1.0,Premium,J,SI2,62.3,58.0,2801,6.45,6.34,3.98,2801000.0
325,325,0.87,Very Good,G,SI2,59.9,58.0,2802,6.19,6.23,3.72,2802000.0
326,326,0.53,Ideal,F,IF,61.9,54.0,2802,5.22,5.25,3.24,2802000.0
327,327,0.72,Premium,E,VS2,63.0,55.0,2802,5.79,5.61,3.59,2802000.0
328,328,0.72,Premium,F,VS1,62.4,58.0,2802,5.83,5.7,3.6,2802000.0
329,329,0.7,Very Good,F,VS2,62.9,58.0,2803,5.63,5.65,3.55,2803000.0
330,330,0.74,Very Good,E,SI1,63.5,56.0,2803,5.74,5.79,3.66,2803000.0
331,331,0.71,Ideal,G,VS2,61.3,56.0,2803,5.75,5.71,3.51,2803000.0
332,332,0.73,Ideal,E,SI1,60.6,54.0,2803,5.84,5.89,3.55,2803000.0
333,333,0.7,Good,G,VS1,65.1,58.0,2803,5.56,5.59,3.63,2803000.0
334,334,0.71,Premium,F,VS2,62.6,58.0,2803,5.7,5.67,3.56,2803000.0
335,335,0.71,Premium,F,VS2,58.0,62.0,2803,5.85,5.81,3.38,2803000.0
336,336,0.71,Premium,G,VS1,62.4,61.0,2803,5.7,5.65,3.54,2803000.0
337,337,0.77,Premium,G,VS2,61.3,57.0,2803,5.93,5.88,3.62,2803000.0
338,338,0.71,Premium,G,VS2,59.9,60.0,2803,5.81,5.77,3.47,2803000.0
339,339,0.78,Premium,G,VS2,60.8,58.0,2803,6.03,5.95,3.64,2803000.0
340,340,0.71,Very Good,G,VS1,63.5,55.0,2803,5.66,5.64,3.59,2803000.0
341,341,0.91,Ideal,D,SI2,62.2,57.0,2803,6.21,6.15,3.85,2803000.0
342,342,0.71,Very Good,E,VS2,63.8,58.0,2804,5.62,5.66,3.6,2804000.0
343,343,0.71,Very Good,E,VS2,64.0,57.0,2804,5.66,5.68,3.63,2804000.0
344,344,0.8,Very Good,E,SI2,62.5,56.0,2804,5.88,5.96,3.7,2804000.0
345,345,0.7,Very Good,D,SI1,62.3,58.0,2804,5.69,5.73,3.56,2804000.0
346,346,0.72,Ideal,F,VS1,61.7,57.0,2804,5.74,5.77,3.55,2804000.0
347,347,0.72,Very Good,F,VS1,62.2,58.0,2804,5.75,5.7,3.56,2804000.0
348,348,0.82,Ideal,H,VS2,61.5,56.0,2804,6.01,6.08,3.72,2804000.0
349,349,0.7,Ideal,D,SI1,61.0,59.0,2804,5.68,5.7,3.47,2804000.0
350,350,0.72,Ideal,D,SI1,62.2,56.0,2804,5.74,5.77,3.58,2804000.0
351,351,0.72,Ideal,D,SI1,61.5,54.0,2804,5.77,5.8,3.56,2804000.0
352,352,0.9,Fair,I,SI1,67.3,59.0,2804,5.93,5.84,3.96,2804000.0
353,353,0.74,Premium,F,VS2,61.7,58.0,2805,5.85,5.78,3.59,2805000.0
354,354,0.74,Premium,F,VS2,61.9,56.0,2805,5.8,5.77,3.58,2805000.0
355,355,0.73,Ideal,E,SI2,61.8,58.0,2805,5.77,5.81,3.58,2805000.0
356,356,0.57,Fair,E,VVS1,58.7,66.0,2805,5.34,5.43,3.16,2805000.0
357,357,0.73,Premium,F,VS2,62.5,57.0,2805,5.75,5.7,3.58,2805000.0
358,358,0.72,Ideal,G,VS2,62.8,56.0,2805,5.74,5.7,3.59,2805000.0
359,359,0.74,Fair,F,VS2,61.1,68.0,2805,5.82,5.75,3.53,2805000.0
360,360,0.82,Good,G,VS2,64.0,57.0,2805,5.92,5.89,3.78,2805000.0
361,361,0.81,Very Good,G,SI1,62.5,60.0,2806,5.89,5.94,3.69,2806000.0
362,362,0.75,Very Good,H,VVS1,60.6,58.0,2806,5.85,5.9,3.56,2806000.0
363,363,0.7,Ideal,F,SI1,61.6,55.0,2806,5.72,5.74,3.53,2806000.0
364,364,0.71,Very Good,F,VS1,62.2,58.0,2807,5.66,5.72,3.54,2807000.0
365,365,0.71,Very Good,F,VS1,60.0,57.0,2807,5.84,5.9,3.52,2807000.0
366,366,0.93,Premium,J,SI2,61.9,57.0,2807,6.21,6.19,3.84,2807000.0
367,367,0.8,Very Good,H,VS2,62.8,57.0,2808,5.87,5.91,3.7,2808000.0
368,368,0.7,Very Good,F,VS1,62.0,57.0,2808,5.64,5.71,3.52,2808000.0
369,369,1.0,Fair,G,I1,66.4,59.0,2808,6.16,6.09,4.07,2808000.0
370,370,0.75,Very Good,G,VS2,63.4,56.0,2808,5.78,5.74,3.65,2808000.0
371,371,0.58,Ideal,E,VVS2,60.9,56.0,2808,5.41,5.43,3.3,2808000.0
372,372,0.73,Very Good,D,SI1,63.1,57.0,2808,5.74,5.7,3.61,2808000.0
373,373,0.81,Very Good,F,SI1,63.1,59.0,2809,5.85,5.79,3.67,2809000.0
374,374,0.81,Premium,D,SI2,59.2,57.0,2809,6.15,6.05,3.61,2809000.0
375,375,0.71,Premium,F,SI1,60.7,54.0,2809,5.84,5.8,3.53,2809000.0
376,376,1.2,Fair,F,I1,64.6,56.0,2809,6.73,6.66,4.33,2809000.0
377,377,0.7,Very Good,F,VS1,61.8,56.0,2810,5.63,5.7,3.5,2810000.0
378,378,0.7,Very Good,F,VS1,59.9,60.0,2810,5.77,5.84,3.48,2810000.0
379,379,0.74,Ideal,D,SI2,61.7,55.0,2810,5.81,5.85,3.6,2810000.0
380,380,0.7,Good,F,VS1,62.8,61.0,2810,5.57,5.61,3.51,2810000.0
381,381,0.8,Good,G,SI1,62.7,57.0,2810,5.84,5.93,3.69,2810000.0
382,382,0.75,Very Good,F,SI1,63.4,58.0,2811,5.72,5.76,3.64,2811000.0
383,383,0.83,Very Good,D,SI1,63.5,54.0,2811,5.98,5.95,3.79,2811000.0
384,384,1.0,Fair,J,VS2,65.7,59.0,2811,6.14,6.07,4.01,2811000.0
385,385,0.99,Fair,I,SI2,68.1,56.0,2811,6.21,6.06,4.18,2811000.0
386,386,0.7,Very Good,G,VS1,63.0,60.0,2812,5.57,5.64,3.53,2812000.0
387,387,0.7,Very Good,F,VS2,59.5,58.0,2812,5.75,5.85,3.45,2812000.0
388,388,0.7,Good,E,SI1,63.5,59.0,2812,5.49,5.53,3.5,2812000.0
389,389,0.7,Very Good,F,VS2,61.7,58.0,2812,5.63,5.69,3.49,2812000.0
390,390,0.32,Premium,I,SI1,62.7,58.0,554,4.37,4.34,2.73,554000.0
391,391,0.32,Premium,I,SI1,62.8,58.0,554,4.39,4.34,2.74,554000.0
392,392,0.32,Ideal,I,SI1,62.4,57.0,554,4.37,4.35,2.72,554000.0
393,393,0.32,Premium,I,SI1,61.0,59.0,554,4.39,4.36,2.67,554000.0
394,394,0.32,Very Good,I,SI1,63.1,56.0,554,4.39,4.36,2.76,554000.0
395,395,0.32,Ideal,I,SI1,60.7,57.0,554,4.47,4.42,2.7,554000.0
396,396,0.3,Premium,H,SI1,60.9,59.0,554,4.31,4.29,2.62,554000.0
397,397,0.3,Premium,H,SI1,60.1,55.0,554,4.41,4.38,2.64,554000.0
398,398,0.3,Premium,H,SI1,62.9,58.0,554,4.28,4.24,2.68,554000.0
399,399,0.3,Very Good,H,SI1,63.3,56.0,554,4.29,4.27,2.71,554000.0
400,400,0.3,Good,H,SI1,63.8,55.0,554,4.26,4.2,2.7,554000.0
401,401,0.3,Ideal,H,SI1,62.9,57.0,554,4.27,4.22,2.67,554000.0
402,402,0.3,Very Good,H,SI1,63.4,60.0,554,4.25,4.23,2.69,554000.0
403,403,0.32,Good,I,SI1,63.9,55.0,554,4.36,4.34,2.78,554000.0
404,404,0.33,Ideal,H,SI2,61.4,56.0,554,4.85,4.79,2.95,554000.0
405,405,0.29,Very Good,E,VS1,61.9,55.0,555,4.28,4.33,2.66,555000.0
406,406,0.29,Very Good,E,VS1,62.4,55.0,555,4.2,4.25,2.63,555000.0
407,407,0.31,Very Good,F,SI1,61.8,58.0,555,4.32,4.35,2.68,555000.0
408,408,0.34,Ideal,H,VS2,61.5,56.0,555,4.47,4.5,2.76,555000.0
409,409,0.34,Ideal,H,VS2,60.4,57.0,555,4.54,4.57,2.75,555000.0
410,410,0.34,Ideal,I,VS1,61.8,55.0,555,4.48,4.52,2.78,555000.0
411,411,0.34,Ideal,I,VS1,62.0,56.0,555,4.5,4.53,2.8,555000.0
412,412,0.3,Ideal,G,VS1,62.3,56.0,555,4.29,4.31,2.68,555000.0
413,413,0.29,Ideal,F,VS1,61.6,56.0,555,4.26,4.31,2.64,555000.0
414,414,0.35,Ideal,G,SI1,60.6,56.0,555,4.56,4.58,2.77,555000.0
415,415,0.43,Very Good,E,I1,58.4,62.0,555,4.94,5.0,2.9,555000.0
416,416,0.32,Very Good,F,VS2,61.4,58.0,556,4.37,4.42,2.7,556000.0
417,417,0.36,Ideal,I,VS2,61.9,56.0,556,4.54,4.57,2.82,556000.0
418,418,0.3,Ideal,G,VS2,62.0,56.0,556,4.28,4.3,2.66,556000.0
419,419,0.26,Ideal,E,VS1,61.5,57.0,556,4.09,4.12,2.52,556000.0
420,420,0.7,Very Good,F,VS2,62.3,58.0,2812,5.64,5.72,3.54,2812000.0
421,421,0.7,Very Good,F,VS2,60.9,61.0,2812,5.66,5.71,3.46,2812000.0
422,422,0.71,Ideal,D,SI1,62.4,57.0,2812,5.69,5.72,3.56,2812000.0
423,423,0.99,Fair,J,SI1,55.0,61.0,2812,6.72,6.67,3.68,2812000.0
424,424,0.73,Premium,E,VS2,58.6,60.0,2812,5.92,5.89,3.46,2812000.0
425,425,0.51,Ideal,F,VVS1,62.0,57.0,2812,5.15,5.11,3.18,2812000.0
426,426,0.91,Premium,G,SI2,59.8,58.0,2813,6.3,6.29,3.77,2813000.0
427,427,0.84,Very Good,E,SI1,63.4,55.0,2813,6.0,5.95,3.79,2813000.0
428,428,0.91,Good,I,VS2,64.3,58.0,2813,6.09,6.05,3.9,2813000.0
429,429,0.76,Premium,E,SI1,62.2,59.0,2814,5.86,5.81,3.63,2814000.0
430,430,0.76,Ideal,E,SI1,61.7,57.0,2814,5.88,5.85,3.62,2814000.0
431,431,0.75,Premium,E,SI1,61.1,59.0,2814,5.86,5.83,3.57,2814000.0
432,432,0.55,Very Good,D,VVS1,61.5,56.0,2815,5.23,5.27,3.23,2815000.0
433,433,0.76,Very Good,F,SI2,58.5,62.0,2815,5.93,6.01,3.49,2815000.0
434,434,0.74,Premium,G,VS1,61.7,58.0,2815,5.79,5.81,3.58,2815000.0
435,435,0.7,Ideal,H,SI1,60.4,56.0,2815,5.75,5.81,3.49,2815000.0
436,436,0.7,Ideal,H,SI1,61.4,56.0,2815,5.7,5.76,3.52,2815000.0
437,437,0.7,Ideal,H,SI1,61.5,55.0,2815,5.73,5.79,3.54,2815000.0
438,438,0.7,Ideal,H,SI1,61.4,56.0,2815,5.72,5.77,3.53,2815000.0
439,439,0.9,Fair,J,VS2,65.0,56.0,2815,6.08,6.04,3.94,2815000.0
440,440,0.95,Fair,F,SI2,56.0,60.0,2815,6.62,6.53,3.68,2815000.0
441,441,0.89,Premium,H,SI2,60.2,59.0,2815,6.26,6.23,3.76,2815000.0
442,442,0.72,Premium,E,VS2,58.3,58.0,2815,5.99,5.92,3.47,2815000.0
443,443,0.96,Fair,E,SI2,53.1,63.0,2815,6.73,6.65,3.55,2815000.0
444,444,1.02,Premium,G,I1,60.3,58.0,2815,6.55,6.5,3.94,2815000.0
445,445,0.78,Very Good,I,VVS2,61.4,56.0,2816,5.91,5.95,3.64,2816000.0
446,446,0.61,Ideal,G,VVS2,60.1,57.0,2816,5.52,5.54,3.32,2816000.0
447,447,0.71,Good,D,VS1,63.4,55.0,2816,5.61,5.69,3.58,2816000.0
448,448,0.78,Premium,F,SI1,61.5,59.0,2816,5.96,5.88,3.64,2816000.0
449,449,0.87,Ideal,H,SI2,62.7,56.0,2816,6.16,6.13,3.85,2816000.0
450,450,0.83,Ideal,H,SI1,62.5,55.0,2816,6.04,6.0,3.76,2816000.0
451,451,0.71,Premium,E,SI1,61.3,56.0,2817,5.78,5.73,3.53,2817000.0
452,452,0.71,Ideal,I,VVS2,60.2,56.0,2817,5.84,5.89,3.53,2817000.0
453,453,0.71,Ideal,E,VS2,62.7,57.0,2817,5.66,5.64,3.54,2817000.0
454,454,0.71,Premium,E,VS2,62.3,58.0,2817,5.69,5.65,3.53,2817000.0
455,455,0.63,Ideal,F,VVS2,61.5,56.0,2817,5.48,5.52,3.38,2817000.0
456,456,0.71,Premium,E,SI1,59.2,59.0,2817,5.86,5.83,3.46,2817000.0
457,457,0.71,Premium,E,SI1,61.8,59.0,2817,5.75,5.7,3.54,2817000.0
458,458,0.71,Ideal,E,SI1,61.3,55.0,2817,5.77,5.72,3.52,2817000.0
459,459,0.71,Premium,E,SI1,61.4,58.0,2817,5.77,5.73,3.53,2817000.0
460,460,0.9,Ideal,J,VS2,62.8,55.0,2817,6.2,6.16,3.88,2817000.0
461,461,0.71,Good,E,SI1,62.8,64.0,2817,5.6,5.54,3.5,2817000.0
462,462,0.7,Premium,E,VS2,62.4,61.0,2818,5.66,5.63,3.52,2818000.0
463,463,0.7,Premium,E,VS2,59.3,60.0,2818,5.78,5.73,3.41,2818000.0
464,464,0.7,Premium,E,VS2,63.0,60.0,2818,5.64,5.6,3.54,2818000.0
465,465,1.0,Premium,H,I1,61.3,60.0,2818,6.43,6.39,3.93,2818000.0
466,466,0.86,Premium,F,SI2,59.3,62.0,2818,6.36,6.22,3.73,2818000.0
467,467,0.8,Ideal,H,SI1,61.0,57.0,2818,6.07,6.0,3.68,2818000.0
468,468,0.7,Ideal,E,VS1,62.9,57.0,2818,5.66,5.61,3.54,2818000.0
469,469,0.7,Premium,E,VS1,59.6,57.0,2818,5.91,5.83,3.5,2818000.0
470,470,0.7,Premium,F,VS2,61.8,60.0,2818,5.69,5.64,3.5,2818000.0
471,471,0.7,Premium,E,VS1,62.7,57.0,2818,5.68,5.64,3.55,2818000.0
472,472,1.0,Fair,H,SI2,65.3,62.0,2818,6.34,6.12,4.08,2818000.0
473,473,0.72,Very Good,G,VS1,63.8,58.0,2819,5.64,5.68,3.61,2819000.0
474,474,0.72,Ideal,H,VS1,62.3,56.0,2819,5.73,5.77,3.58,2819000.0
475,475,0.7,Good,F,VS1,59.7,63.0,2819,5.76,5.79,3.45,2819000.0
476,476,0.86,Good,F,SI2,64.3,60.0,2819,5.97,5.95,3.83,2819000.0
477,477,0.71,Ideal,G,VS1,62.9,58.0,2820,5.66,5.69,3.57,2820000.0
478,478,0.75,Ideal,E,SI1,62.0,57.0,2821,5.8,5.78,3.59,2821000.0
479,479,0.73,Premium,E,VS2,61.6,59.0,2821,5.77,5.73,3.54,2821000.0
480,480,0.53,Ideal,E,VVS1,61.9,55.0,2821,5.2,5.21,3.22,2821000.0
481,481,0.73,Premium,E,SI1,61.3,58.0,2821,5.83,5.76,3.55,2821000.0
482,482,0.73,Good,E,SI1,63.6,57.0,2821,5.72,5.7,3.63,2821000.0
483,483,0.73,Premium,E,SI1,59.6,61.0,2821,5.92,5.85,3.51,2821000.0
484,484,0.73,Premium,E,SI1,62.2,59.0,2821,5.77,5.68,3.56,2821000.0
485,485,0.73,Premium,D,SI1,61.7,55.0,2821,5.84,5.82,3.6,2821000.0
486,486,0.73,Very Good,E,SI1,63.2,58.0,2821,5.76,5.7,3.62,2821000.0
487,487,0.7,Premium,E,VS1,60.8,60.0,2822,5.74,5.71,3.48,2822000.0
488,488,0.72,Premium,E,VS2,60.3,59.0,2822,5.84,5.8,3.51,2822000.0
489,489,0.72,Premium,E,VS2,60.9,60.0,2822,5.8,5.76,3.52,2822000.0
490,490,0.72,Premium,E,VS2,62.4,59.0,2822,5.77,5.7,3.58,2822000.0
491,491,0.7,Premium,E,VS2,60.2,60.0,2822,5.73,5.7,3.44,2822000.0
492,492,0.6,Ideal,F,VVS2,62.0,55.0,2822,5.37,5.4,3.34,2822000.0
493,493,0.74,Ideal,I,VVS1,60.8,57.0,2822,5.85,5.89,3.57,2822000.0
494,494,0.73,Ideal,F,SI1,62.1,55.0,2822,5.75,5.78,3.58,2822000.0
495,495,0.71,Premium,D,SI1,62.7,60.0,2822,5.71,5.67,3.57,2822000.0
496,496,0.71,Premium,D,SI1,61.3,58.0,2822,5.75,5.73,3.52,2822000.0
497,497,0.7,Premium,D,SI1,60.2,60.0,2822,5.82,5.75,3.48,2822000.0
498,498,0.7,Ideal,D,SI1,60.7,56.0,2822,5.75,5.72,3.48,2822000.0
499,499,0.9,Good,J,VS2,64.0,61.0,2822,6.04,6.03,3.86,2822000.0
500,500,0.71,Ideal,D,SI1,60.2,56.0,2822,5.86,5.83,3.52,2822000.0
501,501,0.7,Premium,E,VS2,61.5,59.0,2822,5.73,5.68,3.51,2822000.0
502,502,0.7,Premium,E,VS2,62.6,56.0,2822,5.71,5.66,3.56,2822000.0
503,503,0.7,Ideal,D,SI1,59.7,58.0,2822,5.82,5.77,3.46,2822000.0
504,504,0.7,Good,E,SI1,61.4,64.0,2822,5.71,5.66,3.49,2822000.0
505,505,0.7,Ideal,D,SI1,62.5,57.0,2822,5.62,5.59,3.51,2822000.0
506,506,0.7,Ideal,D,SI1,61.8,56.0,2822,5.73,5.63,3.51,2822000.0
507,507,0.7,Premium,E,VS2,60.7,62.0,2822,5.72,5.68,3.46,2822000.0
508,508,0.7,Premium,F,VS2,60.6,58.0,2822,5.8,5.72,3.49,2822000.0
509,509,0.7,Ideal,D,SI1,61.4,54.0,2822,5.75,5.71,3.52,2822000.0
510,510,0.79,Very Good,D,SI2,62.8,59.0,2823,5.86,5.9,3.69,2823000.0
511,511,0.9,Good,I,SI1,63.8,57.0,2823,6.06,6.13,3.89,2823000.0
512,512,0.71,Premium,E,VS2,62.3,58.0,2823,5.71,5.66,3.54,2823000.0
513,513,0.61,Ideal,E,VVS2,61.3,54.0,2823,5.51,5.59,3.4,2823000.0
514,514,0.9,Fair,H,SI2,65.8,54.0,2823,6.05,5.98,3.96,2823000.0
515,515,0.71,Ideal,E,SI1,60.5,56.0,2823,5.77,5.73,3.47,2823000.0
516,516,0.71,Premium,D,VS2,61.2,59.0,2824,5.74,5.69,3.5,2824000.0
517,517,0.77,Ideal,I,VVS2,62.1,57.0,2824,5.84,5.86,3.63,2824000.0
518,518,0.74,Good,E,VS1,63.1,58.0,2824,5.73,5.75,3.62,2824000.0
519,519,0.82,Ideal,F,SI2,62.4,54.0,2824,6.02,5.97,3.74,2824000.0
520,520,0.82,Premium,E,SI2,60.8,60.0,2824,6.05,6.03,3.67,2824000.0
521,521,0.71,Premium,G,VS1,62.2,59.0,2825,5.73,5.66,3.54,2825000.0
522,522,0.83,Premium,H,SI1,60.0,59.0,2825,6.08,6.05,3.64,2825000.0
523,523,0.73,Very Good,G,VS1,62.0,57.0,2825,5.75,5.8,3.58,2825000.0
524,524,0.83,Premium,H,SI1,62.5,59.0,2825,6.02,5.95,3.74,2825000.0
525,525,1.17,Premium,J,I1,60.2,61.0,2825,6.9,6.83,4.13,2825000.0
526,526,0.91,Fair,H,SI2,61.3,67.0,2825,6.24,6.19,3.81,2825000.0
527,527,0.73,Premium,E,VS1,62.6,60.0,2826,5.75,5.68,3.58,2826000.0
528,528,0.7,Good,E,VS1,57.2,59.0,2826,5.94,5.88,3.38,2826000.0
529,529,0.9,Premium,I,SI2,62.2,59.0,2826,6.11,6.07,3.79,2826000.0
530,530,0.7,Premium,E,VS1,62.2,58.0,2826,5.66,5.6,3.5,2826000.0
531,531,0.7,Very Good,D,VS2,63.3,56.0,2826,5.6,5.58,3.54,2826000.0
532,532,0.7,Premium,E,VS1,59.4,61.0,2826,5.78,5.74,3.42,2826000.0
533,533,0.9,Very Good,I,SI2,63.5,56.0,2826,6.17,6.07,3.88,2826000.0
534,534,0.78,Premium,F,SI1,60.8,60.0,2826,5.97,5.94,3.62,2826000.0
535,535,0.96,Ideal,F,I1,60.7,55.0,2826,6.41,6.37,3.88,2826000.0
536,536,0.7,Very Good,D,SI1,62.3,59.0,2827,5.67,5.7,3.54,2827000.0
537,537,0.72,Good,D,VS2,64.0,54.0,2827,5.68,5.7,3.64,2827000.0
538,538,0.79,Premium,H,VVS2,62.6,58.0,2827,5.96,5.9,3.71,2827000.0
539,539,0.7,Ideal,H,VVS1,61.6,57.0,2827,5.69,5.74,3.52,2827000.0
540,540,0.7,Ideal,H,VVS1,62.3,55.0,2827,5.66,5.7,3.54,2827000.0
541,541,0.7,Ideal,D,SI2,60.6,57.0,2828,5.74,5.77,3.49,2828000.0
542,542,1.01,Premium,H,SI2,61.6,61.0,2828,6.39,6.31,3.91,2828000.0
543,543,0.72,Premium,F,VS1,62.2,58.0,2829,5.75,5.7,3.56,2829000.0
544,544,0.8,Good,E,SI2,63.7,54.0,2829,5.91,5.87,3.75,2829000.0
545,545,0.59,Ideal,E,VVS1,62.0,56.0,2829,5.36,5.38,3.33,2829000.0
546,546,0.72,Ideal,F,VS1,61.7,57.0,2829,5.77,5.74,3.55,2829000.0
547,547,0.75,Premium,E,SI2,61.9,57.0,2829,5.88,5.82,3.62,2829000.0
548,548,0.8,Premium,E,SI2,60.2,57.0,2829,6.05,6.01,3.63,2829000.0
549,549,0.71,Very Good,E,VS2,62.7,59.0,2830,5.65,5.7,3.56,2830000.0
550,550,0.77,Very Good,H,SI1,61.7,56.0,2830,5.84,5.89,3.62,2830000.0
551,551,0.97,Ideal,F,I1,60.7,56.0,2830,6.41,6.43,3.9,2830000.0
552,552,0.53,Ideal,F,VVS1,60.9,57.0,2830,5.23,5.29,3.19,2830000.0
553,553,0.53,Ideal,F,VVS1,61.8,57.0,2830,5.16,5.19,3.2,2830000.0
554,554,0.8,Ideal,I,VS2,62.1,54.4,2830,5.94,5.99,3.7,2830000.0
555,555,0.9,Premium,G,SI1,60.6,62.0,2830,6.21,6.13,3.74,2830000.0
556,556,0.76,Very Good,E,SI2,60.8,60.0,2831,5.89,5.98,3.61,2831000.0
557,557,0.72,Ideal,E,SI1,62.3,57.0,2831,5.7,5.76,3.57,2831000.0
558,558,0.75,Ideal,E,SI1,61.4,57.0,2831,5.82,5.87,3.59,2831000.0
559,559,0.72,Premium,E,SI1,62.1,58.0,2831,5.73,5.76,3.57,2831000.0
560,560,0.79,Ideal,G,SI1,61.8,56.0,2831,5.93,5.91,3.66,2831000.0
561,561,0.72,Very Good,F,VS2,62.5,58.0,2832,5.71,5.75,3.58,2832000.0
562,562,0.91,Very Good,I,SI2,62.8,61.0,2832,6.15,6.18,3.87,2832000.0
563,563,0.71,Premium,G,VVS2,62.1,57.0,2832,5.75,5.65,3.54,2832000.0
564,564,0.81,Premium,G,SI1,63.0,60.0,2832,5.87,5.81,3.68,2832000.0
565,565,0.82,Ideal,H,SI1,62.5,57.0,2832,5.91,5.97,3.71,2832000.0
566,566,0.71,Premium,F,VS1,62.2,58.0,2832,5.72,5.66,3.54,2832000.0
567,567,0.9,Good,J,SI1,64.3,63.0,2832,6.05,6.01,3.88,2832000.0
568,568,0.8,Very Good,I,VS2,62.0,58.0,2833,5.86,5.95,3.66,2833000.0
569,569,0.56,Very Good,E,IF,61.0,59.0,2833,5.28,5.34,3.24,2833000.0
570,570,0.7,Very Good,D,VS2,59.6,61.0,2833,5.77,5.8,3.45,2833000.0
571,571,0.7,Ideal,D,VS2,61.0,57.0,2833,5.74,5.76,3.51,2833000.0
572,572,0.61,Ideal,F,VVS2,61.7,55.0,2833,5.45,5.48,3.37,2833000.0
573,573,0.85,Ideal,H,SI2,62.5,57.0,2833,6.02,6.07,3.78,2833000.0
574,574,0.7,Ideal,F,SI1,60.7,57.0,2833,5.73,5.75,3.49,2833000.0
575,575,0.8,Ideal,G,VS2,62.2,56.0,2834,5.94,5.87,3.67,2834000.0
576,576,0.8,Ideal,H,VS2,62.8,57.0,2834,5.91,5.87,3.7,2834000.0
577,577,0.51,Very Good,D,VVS1,59.9,58.0,2834,5.16,5.19,3.1,2834000.0
578,578,0.53,Ideal,F,VVS1,61.4,57.0,2834,5.2,5.23,3.2,2834000.0
579,579,0.78,Ideal,I,VS2,61.8,55.0,2834,5.92,5.95,3.67,2834000.0
580,580,0.9,Very Good,J,SI1,63.4,54.0,2834,6.17,6.14,3.9,2834000.0
581,581,0.9,Fair,G,SI2,65.3,59.0,2834,6.07,6.0,3.94,2834000.0
582,582,0.77,Ideal,E,SI2,60.7,55.0,2834,6.01,5.95,3.63,2834000.0
583,583,0.73,Ideal,F,VS1,61.2,56.0,2835,5.89,5.81,3.58,2835000.0
584,584,0.63,Ideal,F,VVS2,61.9,57.0,2835,5.47,5.51,3.4,2835000.0
585,585,0.7,Ideal,E,VS2,61.5,54.0,2835,5.7,5.75,3.52,2835000.0
586,586,0.72,Ideal,E,VS2,62.8,57.0,2835,5.71,5.73,3.59,2835000.0
587,587,0.72,Ideal,E,SI1,61.0,57.0,2835,5.78,5.8,3.53,2835000.0
588,588,0.75,Premium,F,VS2,59.6,59.0,2835,6.04,5.94,3.57,2835000.0
589,589,0.82,Very Good,H,SI1,60.7,56.0,2836,6.04,6.06,3.67,2836000.0
590,590,0.71,Good,E,VS2,62.8,60.0,2836,5.6,5.65,3.53,2836000.0
